,id,level,rok,gdp_ppp_mean,gdp_ppp_lower,gdp_ppp_upper,gdp_usd_mean,gdp_usd_lower,gdp_usd_upper
14980,184,Country,2016,1319.848908202,1213.02989774619,1416.62638194489,473.791008832011,459.477353341481,483.996671932132
14981,184,Country,2017,1314.90009763944,1226.72494155397,1382.49604378962,477.780373352123,463.987765509347,487.935198397475
14982,184,Country,2018,1324.9314750549,1233.11845984408,1391.05004416428,480.416054189994,467.306306558219,490.882531475218
14983,184,Country,2019,1323.09675122532,1237.28804299097,1386.9731678972,478.291931849755,465.151494071774,489.47383890364
14984,184,Country,2020,1256.45345638879,1174.96686219267,1317.11247050457,454.20076073723,441.722195999378,464.819444332258
14985,184,Country,2021,1185.78467866866,1092.75002184369,1270.59805009011,428.553994784462,416.780040996047,438.573086929123
14986,184,Country,2022,1221.05231110015,1120.53172163588,1314.65608971954,441.300448327299,424.118966056994,456.905508952026
14987,184,Country,2023,1258.57382039671,1152.05363127427,1360.66961354072,454.860418981373,431.40812132852,474.875957485519
14988,184,Country,2024,1300.17007467054,1183.1400393662,1410.8031758182,469.892200130747,444.312627326078,496.026643117791
14989,184,Country,2025,1342.94180755182,1214.5118389495,1464.91993221379,485.349380097595,454.065342221454,517.584258127181
14990,184,Country,2026,1387.2952146411,1247.53796264359,1524.27145728496,501.378887203705,464.810095410655,538.499220505894
14991,184,Country,2027,1431.82065834675,1281.06896469289,1586.41276962816,517.470471776948,476.988112606786,561.326582068003
14992,184,Country,2028,1476.41611133537,1311.889409451,1648.24405961488,533.584473399004,485.972736910861,583.652839322184
14993,184,Country,2029,1522.24701206107,1345.2096054542,1710.90913936038,550.145812715693,497.092224544244,606.717932418164
14994,184,Country,2030,1567.83188777504,1379.6646415826,1781.34571449891,566.620680278937,506.389945185802,631.062739059466
14995,184,Country,2031,1613.65171421286,1404.43925650104,1850.86901529872,583.174405500052,516.100960552892,656.896317714509
14996,184,Country,2032,1658.52428587917,1435.57386878735,1916.86460161242,599.391834916432,521.727056844919,682.127918443119
14997,184,Country,2033,1702.80248155728,1460.52686291033,1981.75607138333,615.390898942276,531.633992168871,703.728792664383
14998,184,Country,2034,1746.98915724681,1482.71091697004,2056.27790342559,631.35767825091,536.195304644545,730.824211839772
14999,184,Country,2035,1791.34420195269,1511.78584313492,2134.2343254509,647.388721335224,548.512598616479,760.567206135905
15000,184,Country,2036,1835.92653836002,1536.73631377919,2208.06841829932,663.500663337093,554.444761805295,785.694055040972
15001,184,Country,2037,1879.73527483995,1556.35676737303,2288.24308695283,679.333466051241,561.866625444853,817.666771948585
15002,184,Country,2038,1923.63366683034,1577.46758562394,2354.63809009193,695.193323363411,565.642648210054,840.654152463597
15003,184,Country,2039,1968.42010320666,1592.14838609442,2420.19685092495,711.376717005672,572.458671412404,868.527927031546
15004,184,Country,2040,2014.80255559274,1616.29157307003,2502.53208230958,728.137023043604,576.799705168449,896.442476685475
15005,184,Country,2041,2060.83966358781,1637.8500768653,2581.13102195878,744.772098641427,584.537800341272,924.359917605703
15006,184,Country,2042,2107.94183943325,1661.31273593683,2664.5818085708,761.790731754257,595.099614052627,953.266840288849
15007,184,Country,2043,2155.21373885144,1676.15564450955,2747.03173172884,778.872896796038,598.140555349845,982.894396817944
15008,184,Country,2044,2205.06152693205,1680.39966369577,2838.21226351091,796.882851515858,602.465649975732,1012.22057535339
15009,184,Country,2045,2254.69884265715,1709.63675077065,2932.97291458129,814.823992773336,606.92077842358,1051.15543395328
15010,184,Country,2046,2304.54456308156,1737.85968507718,3022.11757996614,832.833188052355,617.048817476819,1088.69336745662
15011,184,Country,2047,2355.81113298426,1739.58649281209,3129.60282840527,851.357599046125,624.105181055277,1117.2995184766
15012,184,Country,2048,2406.35192442181,1767.22900396442,3223.54139690935,869.620330582036,630.937868470932,1155.59481747917
15013,184,Country,2049,2457.25779351077,1773.41298623204,3303.93267451281,888.010402467882,632.9370441664,1184.57717833823
15014,184,Country,2050,2508.80491922303,1786.07145283073,3422.87127721413,906.638594217902,639.187302354336,1226.52529366177
15015,185,Country,1960,1047.27373890599,758.179809577402,1471.46848343204,285.107907268758,221.465258348847,334.067442169216
15016,185,Country,1961,1001.30525809537,725.830835813267,1407.29384210933,271.533557737583,211.934589090472,320.54209513186
15017,185,Country,1962,1095.25153675351,791.934342128112,1547.32077702765,294.315614982377,231.088630654809,344.344183961624
15018,185,Country,1963,975.991933523053,714.879768975657,1369.72030405649,265.414710313737,207.622754389363,314.287202372864
15019,185,Country,1964,856.376897635133,627.170208351715,1182.54116542555,234.167888586688,183.898056734514,282.848514672266
15020,185,Country,1965,887.704056877942,650.284677257011,1227.47713255022,243.210633241351,189.552501530099,292.203217293505
15021,185,Country,1966,920.796243818624,678.437546779523,1280.70306578622,252.126048814031,197.339770169316,300.411761831055
15022,185,Country,1967,957.125879474042,703.455882447478,1339.64175477723,261.024237993927,206.410203239925,310.194741619188
15023,185,Country,1968,990.810197219657,730.346551132187,1391.10072730662,269.72419210896,214.301185266732,319.260680709014
15024,185,Country,1969,1059.9370107943,775.552366488175,1490.48451860559,287.418781824925,228.464335851336,337.314842638508
15025,185,Country,1970,1112.85905061983,810.386098885356,1593.82841704232,297.425174595413,237.887665329217,349.753796575953
15026,185,Country,1971,1095.64846892498,793.309724912126,1569.14040117433,292.85903354393,233.027139694001,345.49794380109
15027,185,Country,1972,1081.89415539756,781.69932372244,1536.573741646,286.4611577365,226.735382862921,342.459651263991
15028,185,Country,1973,1089.48193263571,789.153650111096,1557.79245444325,287.946430911964,227.430988374938,345.417321277103
15029,185,Country,1974,1073.81040679119,778.413021552881,1529.44707732476,283.381909945672,222.314522461275,342.161274882089
15030,185,Country,1975,1035.66527120115,741.86375112797,1463.44123934056,270.817017218896,210.790962427372,332.267645477733
15031,185,Country,1976,1177.62443252093,838.024529917761,1667.58497619854,309.537172135593,245.799791746113,369.239443877669
15032,185,Country,1977,1198.70704928526,842.391817290251,1701.49418571876,310.890213112657,250.123194740733,372.060172307324
15033,185,Country,1978,1232.06803247076,875.358902766725,1807.24594475211,326.727820867033,266.258771754194,383.970199858423
15034,185,Country,1979,1319.39562319597,933.472614570139,1915.10645293407,348.185349848135,283.404397344635,404.237345853939
15035,185,Country,1980,1342.83671953893,963.377513590416,2012.10191694277,363.790694883347,298.696543119699,416.510769292722
15036,185,Country,1981,1387.53072137172,975.569406300666,2057.44280735076,366.781903727582,304.065503239888,415.349723098152
15037,185,Country,1982,1336.29332114484,934.581491174368,2027.75440845866,355.569164350677,299.260707432286,403.202139582949
15038,185,Country,1983,1369.58647690484,960.421978015681,2066.8476196044,364.074704765253,306.237610602476,413.167786881238
15039,185,Country,1984,1338.76093717068,965.964323237027,1928.87191929307,358.706129809991,280.481111221849,437.338864708288
15040,185,Country,1985,1353.77956923269,970.382810264824,1944.79449678151,360.617926206735,280.155248543409,440.533237459704
15041,185,Country,1986,1370.43548445123,984.553541886398,1960.73396310973,363.846837780444,280.003755364276,449.966708530621
15042,185,Country,1987,1305.25965079272,952.780172569159,1890.26131887243,347.790209541448,265.202421782787,434.545559518371
15043,185,Country,1988,1269.12786484772,936.206569432569,1823.89858517049,339.404975842468,252.673023063927,421.10670728673
15044,185,Country,1989,1233.0343468312,907.181817506181,1743.29548546346,325.124041174186,254.850096633939,384.897645615568
15045,185,Country,1990,1189.33853700294,892.960515001215,1648.98607848723,317.625346315572,249.007110603246,377.309027670977
15046,185,Country,1991,1110.69600935141,883.771658213022,1512.2792367187,308.667386410721,247.947097606997,352.573216017903
15047,185,Country,1992,1188.67403344769,974.793976142906,1526.50529972434,340.15148263712,282.110949310236,386.91130281787
15048,185,Country,1993,1111.30881029315,933.724529677125,1306.34015670102,330.568629316776,276.199525310753,379.594460219315
15049,185,Country,1994,631.520721345915,502.774189872032,848.810132194893,186.54092191248,144.061997305081,226.475432664596
15050,185,Country,1995,862.852215039851,660.84080432026,1227.54684284216,251.627970918569,200.973605675319,291.909290218006
15051,185,Country,1996,905.12427041553,736.529383007797,1143.79189715119,283.431916353086,237.197577568426,326.564937750354
15052,185,Country,1997,951.593214971295,826.226238642828,1092.84587376095,309.706928485098,266.96129491422,355.915601669291
15053,185,Country,1998,955.412385640342,827.610085507268,1112.0142024299,313.9039370165,281.206343963671,353.21275394816
15054,185,Country,1999,928.181262014152,787.478187227461,1140.71708982357,305.925797111784,289.294346994718,329.263526210732
15055,185,Country,2000,980.672522708141,828.636803693481,1191.62613921788,321.011351378343,297.139332734299,358.116363729394
15056,185,Country,2001,1018.12167197522,860.408988158396,1241.77072315136,334.052463873332,311.60586705681,368.507140062991
15057,185,Country,2002,1115.62522024589,949.172229587983,1338.36054120778,368.692378951713,346.720420843802,403.788986946622
15058,185,Country,2003,1093.37765353351,941.429791178303,1309.40328720408,363.327445564994,350.036108749304,382.469569451814
15059,185,Country,2004,1146.76477249265,1020.21458147636,1341.12996192573,382.283062593092,371.377321953256,396.750846848956
15060,185,Country,2005,1221.86425500397,1104.44048972727,1394.39356781298,409.98730703452,400.417558069393,423.771535377278
15061,185,Country,2006,1318.99329389867,1204.71693982775,1447.89234649986,445.660491628783,428.743265553027,475.280555758315
15062,185,Country,2007,1370.62298888054,1257.46659652427,1478.74180429753,467.281536031518,450.863194148015,496.327369218393
15063,185,Country,2008,1414.70085667384,1266.20411638539,1555.14302010953,489.717853183841,483.449189826058,494.413728591948
15064,185,Country,2009,1480.96000447262,1374.25076470544,1572.18806962973,511.27495609888,507.162499128974,517.947922354918
15065,185,Country,2010,1534.82521986795,1447.88524996141,1604.87965217503,531.640307496657,530.267760868151,532.872717258621
15066,185,Country,2011,1626.42094720049,1592.22906622974,1663.25434670782,562.630729268105,558.618669670933,568.725657105703
15067,185,Country,2012,1717.96864082276,1678.20482446267,1753.12274977504,595.431230984665,591.130483305376,600.995222563652
15068,185,Country,2013,1763.16804320133,1724.28968452957,1820.41372817166,611.875231883965,602.718784780638,625.63373856614
15069,185,Country,2014,1844.25386022683,1794.06654876413,1912.91775145345,636.38222540392,622.504886551321,657.0023430289
15070,185,Country,2015,1962.60003048098,1877.57673074344,2036.34682986242,675.037432341526,659.155284168865,698.102227506455
15071,185,Country,2016,2040.65333413689,1945.70035707015,2133.76439125269,699.004265108348,678.268427929826,727.732834227679
15072,185,Country,2017,2092.71440591977,1994.11341535314,2223.88422363278,708.037983493559,684.903386323449,738.445336362292
15073,185,Country,2018,2216.77820845442,2108.36572807196,2360.27443712269,749.060447807049,723.253454992351,783.578242083775
15074,185,Country,2019,2364.45244604794,2245.6105897845,2525.33488295021,797.72273418154,767.791053072103,836.426926313066
15075,185,Country,2020,2231.3978119023,2119.24353344689,2383.22692492899,752.832549680855,724.585211551564,789.358744055408
15076,185,Country,2021,2140.34052835566,1934.37248107017,2366.31803530879,721.577550840282,694.502944310935,756.587304190452
15077,185,Country,2022,2169.4617560566,1952.57939451507,2408.36248475024,731.388967188766,697.079271787243,773.235381972734
15078,185,Country,2023,2202.38578514677,1976.61711354205,2456.1618313279,742.48103804378,701.095158485889,791.202745318818
15079,185,Country,2024,2235.6133614747,1996.02756598352,2501.75032354253,753.676431090456,703.200352787332,808.473322245001
15080,185,Country,2025,2267.62813691142,2009.15941107681,2561.10931550034,764.461153783788,702.733264480485,830.202848753005
15081,185,Country,2026,2303.04228526627,2029.4198563324,2614.43085326003,776.391456268061,706.62252871811,851.133428395372
15082,185,Country,2027,2338.60431866872,2047.50766164148,2666.74135146891,788.372863919037,713.214109305513,871.999690306732
15083,185,Country,2028,2376.94614502827,2064.18989072288,2728.4648425906,801.290735327373,716.118980314324,895.668947958604
15084,185,Country,2029,2415.34685471285,2080.43984664414,2796.85132941996,814.225433693717,718.334761787303,919.958261424244
15085,185,Country,2030,2455.75034711753,2091.67194466782,2867.08351668158,827.837894158504,723.438001949927,946.8354737521
15086,185,Country,2031,2496.54435545814,2108.37379836998,2935.17085069858,841.583748623692,726.600629565454,968.867902093712
15087,185,Country,2032,2539.4182657845,2126.10164857554,3018.80712775809,856.024432428934,731.248685325033,995.107194868504
15088,185,Country,2033,2581.86319062659,2144.48607182339,3083.26778113467,870.32932092538,738.918281489937,1017.4584041589
15089,185,Country,2034,2623.43104116425,2165.68722148837,3165.77277436928,884.33229981017,747.50522678352,1048.77572673947
15090,185,Country,2035,2669.88489580606,2183.2205777158,3255.98212624079,899.98411015307,750.28608395584,1076.42107305659
15091,185,Country,2036,2716.10298460296,2194.66918379704,3349.06811986796,915.550784236173,753.493671471798,1103.24593829267
15092,185,Country,2037,2761.75894116263,2209.31621617022,3439.73658820459,930.925738249667,759.032823081833,1136.46375498933
15093,185,Country,2038,2808.65138299257,2218.33910446716,3533.99134834593,946.716635301907,761.745111246366,1166.80609964815
15094,185,Country,2039,2856.75501975622,2236.13686780964,3631.12755298648,962.917107931585,772.073218055693,1195.16034376893
15095,185,Country,2040,2904.1156707414,2250.63881667756,3732.67185305385,978.867661726289,771.154219255266,1232.20992409894
15096,185,Country,2041,2953.85658205923,2268.20023966027,3843.72835479356,995.624837583238,774.36612019602,1268.62991215753
15097,185,Country,2042,3001.80146199806,2290.46466398175,3922.60730786147,1011.76894028508,782.904520430661,1301.90110803186
15098,185,Country,2043,3050.76864734266,2298.65571348147,4035.88528961167,1028.26644989495,780.389016686298,1345.62549862008
15099,185,Country,2044,3100.20605738059,2309.92830626621,4147.64458839991,1044.91287763833,784.342372861038,1374.6745638505
15100,185,Country,2045,3150.80558073603,2321.04199987485,4266.2511254189,1061.95824992479,786.139782029811,1418.16060534422
15101,185,Country,2046,3201.12998524724,2335.28711014732,4367.38441246358,1078.9108918857,786.936131302098,1454.71385090112
15102,185,Country,2047,3251.28111972093,2341.98198446244,4470.96143957028,1095.8026399127,796.780106201199,1484.67305832366
15103,185,Country,2048,3304.75231603191,2351.16345776922,4595.39614836393,1113.81682695853,802.11511848247,1537.48846140617
15104,185,Country,2049,3357.22378221143,2364.4200096744,4698.64135545971,1131.48897787881,804.400060342374,1559.05312464249
15105,185,Country,2050,3410.38239031458,2378.88719620552,4830.30928498713,1149.38463734057,809.148466570377,1603.90518768137
15106,186,Country,1960,5959.11355523484,3378.49266798946,7793.17375983161,2823.95932759956,2574.34677168612,3123.46915401673
15107,186,Country,1961,5658.44010200943,3055.09393288791,7487.10913810102,2658.03348061748,2430.0663524387,2974.60857641453
15108,186,Country,1962,5899.4106721039,3257.80793689299,7763.31236547731,2782.34914853565,2546.79995798267,3102.21912485405
15109,186,Country,1963,6225.6002350511,3489.65559027171,8094.91752320461,2948.83792930167,2689.7340642719,3257.56013414646
15110,186,Country,1964,6444.13238606106,3520.9358224115,8406.51692288931,3033.30781699583,2764.68408802377,3344.70430516687
15111,186,Country,1965,6178.1878123558,3423.73889817973,8052.59489068542,2941.50075869231,2675.02106688202,3263.07992149506
15112,186,Country,1966,6154.68691613193,3419.5804228131,8171.96474729553,3097.27931771971,2731.08804281663,3354.44187720047
15113,186,Country,1967,6128.13502473729,3335.71092332111,8134.38850260501,3060.42471863465,2712.38099443313,3327.25160260066
15114,186,Country,1968,6680.12148283561,3553.98327505605,8724.86229018475,3236.6820012273,2903.98670138529,3518.25289472169
15115,186,Country,1969,6239.44236195336,3447.80806361689,8321.81616180855,3131.15596693572,2782.16337630201,3396.96866694361
15116,186,Country,1970,6971.26899911826,3595.94439458616,9259.684604399,3352.59251839048,3011.1587090419,3627.60240376368
15117,186,Country,1971,7770.66157978511,4112.09793400332,10315.7556543939,3761.0327256713,3411.52310095416,4025.22130437117
15118,186,Country,1972,8043.14255541266,4304.08690818167,10712.304812888,3892.83420426019,3537.32368359597,4167.11723260442
15119,186,Country,1973,8508.27787496421,4649.39826300973,11276.1683299943,4140.93965401818,3760.96539562702,4458.77455545821
15120,186,Country,1974,8480.82828756349,4635.2019443681,11282.6257272702,4113.00284945083,3714.05209372099,4434.07471505422
15121,186,Country,1975,8567.92235299047,4633.63473979932,11420.2361884236,4145.53116239906,3740.56994309819,4464.33493201306
15122,186,Country,1976,9470.4372095508,5313.26362251928,12369.5566869095,4665.92923734051,4262.06377719393,5066.71391437074
15123,186,Country,1977,10054.9688134977,5694.24268733806,13782.3307931472,4654.06401104005,4469.58417470008,4888.86602267262
15124,186,Country,1978,10822.3077547331,6132.48202660066,14545.2815812012,5198.62014921632,4812.49059266664,5604.20886343577
15125,186,Country,1979,12039.2126611191,7054.03476028643,16038.6273510523,5858.30565597191,5429.61145860563,6421.63315751053
15126,186,Country,1980,11049.2022961614,6735.310186317,13933.6419182547,5572.24708678823,5151.92693616564,6107.17693903666
15127,186,Country,1981,10368.6347043858,6187.91087286303,13169.7425588952,5153.30831378456,4721.85376249346,5554.29647197365
15128,186,Country,1982,9831.99282628599,6004.73156680237,12619.8795973297,5032.24973457349,4585.3659066578,5465.34216774496
15129,186,Country,1983,10010.8741813816,5836.91822527569,12844.7315087286,4952.70389597072,4451.69962676675,5383.72998277143
15130,186,Country,1984,10609.9500554213,6293.55339512463,13801.778279952,5191.66621264112,4785.88580443216,5583.98616105419
15131,186,Country,1985,11393.3572653334,6923.16244138817,14502.395281362,5699.57722693646,5272.34655807326,6139.14483399542
15132,186,Country,1986,11300.1710588206,6881.04763713811,14287.9960205049,5704.02640441442,5340.39680217096,6082.85137663827
15133,186,Country,1987,12058.6842861266,7095.0428270451,16181.0653142042,5794.00890442171,5575.5652062428,6076.86635555709
15134,186,Country,1988,12652.2831007713,7415.46471298348,17124.2633023158,6089.03536429821,5876.89410127012,6371.67923678697
15135,186,Country,1989,13718.7600776296,8168.56929720806,18433.84690684,6702.55878483801,6469.6984001961,7028.98269198108
15136,186,Country,1990,14702.0115259979,8675.12455015641,19881.982239271,7151.86122222173,6925.52324493482,7484.26754550824
15137,186,Country,1991,14896.9378221967,9003.54743535569,19972.7919962048,7254.28729511923,7024.51046855246,7598.95804276613
15138,186,Country,1992,15834.1162572138,9815.27092376978,20720.0487962101,7708.80287975858,7412.55458897229,8105.33233937949
15139,186,Country,1993,16949.3538586682,10657.5879762917,22814.5523265929,8049.14658606712,7720.96397661073,8438.17342121538
15140,186,Country,1994,16701.8870796323,10693.4506867562,23319.9780077632,7752.76406666593,7484.0975059506,8158.52721065917
15141,186,Country,1995,16224.5681894705,10763.4949550309,21882.8914807184,7611.48440636915,7341.50017606262,7970.44169188026
15142,186,Country,1996,17098.1358976213,11154.6026563462,23067.1554674641,7927.32062248926,7382.27586187078,8283.68887048693
15143,186,Country,1997,19091.575634446,13233.1248189733,25220.3157183894,8860.56306926028,8446.30000737063,9156.03760300819
15144,186,Country,1998,19877.75272469,14979.9732845738,25164.9014582064,9354.55474389447,8988.20876323857,9659.26491977874
15145,186,Country,1999,20045.9571173849,15477.2549785489,25270.3201062093,9374.9822140406,8989.81805344704,9648.25949783271
15146,186,Country,2000,20462.5783442399,15697.067985192,25870.9726126755,9448.79642947231,9258.6749491244,9689.80050149601
15147,186,Country,2001,19635.5736070287,15558.4482470225,23582.1665117352,9177.70534951998,8906.9789144214,9454.68853770938
15148,186,Country,2002,19983.7023402462,16027.7606750099,24937.5649719883,9078.33437016759,8830.48633709372,9295.50482463846
15149,186,Country,2003,18699.7278005267,15266.0709180591,22618.8081693425,8505.59339512024,8086.95713456065,8858.96948609072
15150,186,Country,2004,17558.2069779348,15209.9767578542,19153.099909448,8258.33969938744,7755.25514981221,8662.08857661741
15151,186,Country,2005,19323.256556374,16892.2581024874,21240.9054314937,8933.48882176758,8331.50428471793,9408.78408052682
15152,186,Country,2006,21081.9285595506,18835.1948803444,23462.9031400241,9605.42471252075,9035.87823940581,10080.1150749297
15153,186,Country,2007,23136.6749051049,21208.9764789985,25119.5310019358,10548.3367807072,9932.77461830041,11048.8746266576
15154,186,Country,2008,21746.4873177327,21014.1692445035,22651.8704294647,10153.3476096476,9675.82147874531,10585.357731373
15155,186,Country,2009,21110.8132231576,19202.1553669263,22273.9050788127,10001.7802838997,9533.15273278357,10424.0411353312
15156,186,Country,2010,22503.7074426762,21829.1139396862,23308.9531984326,10381.3584421867,10048.6895505819,10728.6144982573
15157,186,Country,2011,24565.7450482621,23769.2343756772,25334.5334324277,11203.2334318882,10530.8339831409,11866.6835145984
15158,186,Country,2012,25119.3525168101,24402.6482074834,25662.4111184422,11415.5287103978,10835.3754033312,11900.9392255915
15159,186,Country,2013,27273.0513119117,25329.5637780732,31211.4583280805,11918.9775201057,11398.8741485096,12372.9433352889
15160,186,Country,2014,27683.6079184967,25970.9979880655,30068.8383330255,12291.6300250798,11821.6270919931,12728.5951500631
15161,186,Country,2015,29078.2536622044,26600.7405074091,32650.3187199748,12683.8722209028,12308.5022669495,13053.7341385155
15162,186,Country,2016,29769.0396687178,27481.5187083753,32569.9114476683,13138.7736800329,12786.8448973674,13456.2824305202
15163,186,Country,2017,30732.662009077,28367.7186789916,33576.9741198695,13592.4015551673,13261.1882879768,13863.8075910873
15164,186,Country,2018,32000.4738090892,29066.0464424083,35133.9374903786,13973.4110980291,13671.7314348326,14241.3000669507
15165,186,Country,2019,33212.1331506441,29956.1376543855,36641.3229971669,14453.5164197685,14221.6149331202,14731.6562267127
15166,186,Country,2020,31909.7951630523,28781.4760976621,35204.5171576147,13886.7547666592,13663.9467674442,14153.9879559886
15167,186,Country,2021,30864.8305270214,27697.5505844687,34307.2425331087,13430.7342173566,13215.242904286,13689.1918628072
15168,186,Country,2022,31028.4674130489,27569.9929334609,34760.7257497734,13501.8476204629,13024.7315142195,13998.956060178
15169,186,Country,2023,31194.7657590169,27516.8455967871,35268.7547627492,13574.1762324374,12900.4920478331,14266.4259080097
15170,186,Country,2024,31324.1814973257,27397.7013862331,35779.9056052709,13630.3801804528,12747.1837060215,14531.8645160556
15171,186,Country,2025,31455.3200765166,27240.8456084201,36239.9754584018,13687.3181159471,12618.5802077025,14791.0976614853
15172,186,Country,2026,31564.024751161,27120.2980355718,36669.5730948974,13734.6618558469,12540.9114414109,15026.0629365536
15173,186,Country,2027,31689.9170322554,27015.3785313396,37138.0141838053,13789.3360179692,12433.2733976929,15223.9367116567
15174,186,Country,2028,31827.110611387,26897.2010622797,37704.7916025787,13848.9761188097,12364.8853435034,15440.718755871
15175,186,Country,2029,31979.4211951124,26710.1396404193,38080.297643458,13915.1691062894,12234.1954587422,15698.8608733414
15176,186,Country,2030,32155.759369923,26630.7810391245,38669.1397997117,13991.8738272419,12237.98072762,15919.6943420898
15177,186,Country,2031,32285.139336766,26397.4852531851,39184.3970861993,14048.1562385001,12150.4713680601,16173.7168440537
15178,186,Country,2032,32453.0589470953,26264.8141262303,39571.5571720696,14121.1720470501,12084.7044292286,16408.4779299438
15179,186,Country,2033,32630.3183637384,26089.8332893913,40176.6060403586,14198.3541157668,11934.5374805185,16638.1739165838
15180,186,Country,2034,32809.3239703858,25910.5065175431,40704.4849317292,14276.1784838678,11865.0803996728,16907.9091002969
15181,186,Country,2035,32995.9693046609,25779.9582896921,41242.1920055616,14357.3667355545,11782.898332518,17151.9026406832
15182,186,Country,2036,33188.0660711237,25616.8430759691,42014.0507481858,14440.7836437126,11698.8162659159,17486.6963818083
15183,186,Country,2037,33356.1337292359,25576.6361268731,42593.8802591406,14514.0157189693,11621.0972343811,17609.3095372844
15184,186,Country,2038,33540.79701372,25385.0649235239,43188.2263345473,14594.3863569092,11558.3306124793,17946.00730784
15185,186,Country,2039,33715.8922441546,25338.4880086418,43706.8296402146,14670.4141963694,11507.0014967897,18277.707083006
15186,186,Country,2040,33909.3883053761,25291.0039893068,44426.7202752529,14754.4692124437,11504.5538130869,18472.7871878351
15187,186,Country,2041,34116.559730063,25199.9019276784,44795.6271735427,14844.5148827237,11520.6851497776,18787.9328936501
15188,186,Country,2042,34333.2647140407,25104.1243180365,45355.5456365468,14938.8846375054,11416.8581987808,19023.9627408672
15189,186,Country,2043,34528.5640929366,25075.8198729158,45989.0728543512,15023.7770403326,11398.9861049614,19425.197375072
15190,186,Country,2044,34736.6579642343,25017.697650609,46792.0041668018,15114.3065904483,11435.5296153318,19673.4106696037
15191,186,Country,2045,34976.9506565544,25068.1865220192,47498.1918391806,15218.7067902177,11347.4185357086,19944.590511595
15192,186,Country,2046,35220.5817639494,24971.4485965533,48302.0896449634,15324.7596829619,11262.2850804498,20236.3766775669
15193,186,Country,2047,35437.8277172991,24889.426930586,48847.226184714,15419.1643926428,11182.5960685189,20616.8293353174
15194,186,Country,2048,35667.5014692282,24775.0411261984,49724.8822941294,15519.0800729501,11260.5203607754,20972.579087257
15195,186,Country,2049,35873.684580096,24686.8015004761,50266.1992243523,15608.6435886375,11230.1815193146,21314.9432568764
15196,186,Country,2050,36080.1927522929,24594.5707992793,50706.2767403446,15698.5322442318,10981.1284264435,21467.1089058244
15197,187,Country,1960,358.939285182448,146.154934098599,602.786394232857,303.572830198525,281.429188596644,324.824100341799
15198,187,Country,1961,355.288359201756,145.848886980223,596.840298034271,300.304602231503,279.058569508555,320.897843562358
15199,187,Country,1962,353.289229461593,145.905082415305,592.508200791115,298.444245250393,276.864594378902,318.352081555064
15200,187,Country,1963,350.064477801647,144.379459298693,580.875297809885,295.542662628262,274.211929132805,315.220148234871
15201,187,Country,1964,353.740676475902,146.05710101251,584.175363721578,298.505982062148,278.154590148513,317.938928547467
15202,187,Country,1965,351.595209453875,147.587510796529,578.884295432923,296.521373440299,276.422699733216,316.533467501484
15203,187,Country,1966,350.197324940065,147.090415127296,574.604108940745,295.17249148813,274.751370240579,315.018338753147
15204,187,Country,1967,346.62057982732,146.42434718677,569.913895425693,291.976306443834,271.424342099235,311.23622535442
15205,187,Country,1968,346.131570118195,144.78785201264,571.464213570391,291.399270207612,271.159957207843,310.777202103049
15206,187,Country,1969,346.085330963232,143.756276919187,568.70193075072,291.196309167375,271.542603085408,310.908022134991
15207,187,Country,1970,349.035269191733,146.669882964685,570.87387520475,293.530750994305,274.145451327087,312.772559439923
15208,187,Country,1971,353.466917762001,148.902545161931,573.730599817791,297.40551744801,278.124604543891,315.116644028439
15209,187,Country,1972,403.469836233455,179.183767883001,636.118476587986,340.923532005781,321.754450955136,358.338676268057
15210,187,Country,1973,352.599635650986,148.728596002238,575.176431577021,296.710684684185,278.073551709436,313.570389382934
15211,187,Country,1974,343.730763912105,145.117488033322,561.99202554654,289.039416839723,271.533709247154,305.284309627371
15212,187,Country,1975,368.258561164853,159.598189708227,590.228639237979,310.380392679423,294.544854388192,326.756503582007
15213,187,Country,1976,328.944123546083,136.657710587383,533.790575638829,276.265950380895,260.833231981829,292.19753553222
15214,187,Country,1977,332.931758027573,139.646760964728,534.517352803146,279.756756155878,264.797259212145,295.210020558273
15215,187,Country,1978,315.233310979405,129.358473189798,511.489041229842,264.437240526713,250.032302176737,279.533966960978
15216,187,Country,1979,274.520682917692,106.173882950457,457.639971564078,229.182415361799,214.285170224294,243.754957058632
15217,187,Country,1980,262.559642455734,99.367063937312,444.862086759512,218.868321848765,204.195428739551,233.407602417244
15218,187,Country,1981,268.858866363939,103.044756156213,451.464905218105,224.361161650408,209.418693905806,238.591693537894
15219,187,Country,1982,272.078126796384,105.141324088322,454.447673541495,227.185262307453,211.91731733837,241.087627500238
15220,187,Country,1983,241.290641961318,90.1724011556114,413.237618007468,200.571623983377,185.771034869814,214.45936887268
15221,187,Country,1984,248.960857115864,96.2652957777445,419.934386533377,207.239776856041,192.574185362519,221.116737432352
15222,187,Country,1985,270.420114456625,108.592233827886,446.32890011767,225.825161760086,210.964064019501,239.381439259708
15223,187,Country,1986,261.447196539422,104.22812236998,434.407390329391,218.089707904356,202.870045073705,231.319157436782
15224,187,Country,1987,281.762327493933,116.059631882928,458.940869644603,235.692343321815,221.231043592819,248.189765662779
15225,187,Country,1988,274.69414958504,114.190766221908,448.179547472908,229.60547871299,214.99102467928,241.914144138271
